LAT,LONG
1.961299,10.584619
1.577425,11.168638
1.685741,11.15528
1.28467,10.95364
1.847525,10.839693
1.418899,11.328588
1.306928,10.805238
1.366841,11.20143
1.678095,11.1951
1.84105,10.670801
1.736153,10.93571
1.391387,11.31278
1.598075,11.304586
1.306928,10.805238
1.405689,10.905688
1.522763,11.296103
1.973367,10.603859
1.757085,10.80369
1.749199,10.798951
1.61566,11.116862
1.506992,11.294482
1.555548,11.309754
1.804973,10.598914
1.515788,11.205584
1.913291,10.529819
1.680642,11.280357
1.556627,11.054969
1.607765,10.708973
1.556627,11.054969
1.31296,11.09604
1.72302,10.703915
1.607765,10.708973
1.31296,11.09604
1.671586,11.223011
1.091785,11.212886
1.914877,10.830258
1.235386,10.972995
1.657558,10.922733
1.723435,11.122913
1.723435,11.122913
1.680642,11.280357
1.235386,10.972995
1.823129,10.877996
1.500149,11.29897
1.806798,10.618228
1.752503,10.917206
1.447892,11.299811
1.303044,10.952128
1.844764,10.603675
1.91678,10.936162
1.08904,11.244351
1.918697,10.784117
1.898987,10.816914
1.549501,11.309386
1.978097,10.612021
1.691709,10.594373
1.721309,10.596344
1.936273,10.600092
1.673059,10.997933
1.91678,10.936162
1.577425,11.168638
1.685741,11.15528
1.28467,10.95364
1.847525,10.839693
1.912747,10.712993
1.87876,10.74755
1.872975,10.832607
1.899628,10.820167
1.901964,10.920944
1.752503,10.917206
1.899628,10.820167
1.741193,11.225104
1.741193,11.225104
1.741193,11.225104
1.700909,11.328112
1.410019,11.291721
1.892835,10.75147
1.645618,10.639323
1.645618,10.639323
1.410019,11.291721
1.883959,10.78638
1.732139,11.095848
1.376598,11.311387
1.129846,11.266032
1.766978,10.906105
1.578095,11.030573
1.448254,11.073144
1.878688,10.854302
1.129846,11.266032
1.766978,10.906105
1.615372,10.896113
1.129846,11.266032
1.129846,11.266032
1.035799,11.114321
1.793308,10.902011
1.896417,10.688753
1.703916,10.563581
1.703916,10.563581
1.400776,11.290973
1.750752,10.7007
1.304158,10.921633
1.601401,10.64504
1.376935,11.218717
1.953376,10.628373
1.129846,11.266032
1.241157,11.037895
1.669698,11.137459
1.612861,11.238184
1.641102,10.969548
1.641102,10.969548
1.669698,11.137459
1.511849,11.089969
1.339585,10.883727
1.577892,11.220588
1.577892,11.220588
1.880594,10.584883
1.880594,10.584883
1.499718,11.247128
1.505914,11.231474
1.674488,11.343796
1.696525,10.840573
1.264592,11.076667
1.232197,11.266761
1.636407,11.006233
1.264592,11.076667
1.505914,11.231474
1.674488,11.343796
1.382596,11.241612
1.727758,10.618715
1.727758,10.618715
1.55098,11.19023
1.098356,11.252366
1.963779,10.79141
1.915885,10.874469
1.84497,10.720449
1.79589,10.876395
1.791325,10.654478
1.527098,11.097254
1.590726,11.123422
1.527098,11.097254
1.88297,10.829392
1.621619,10.833914
1.682927,11.348381
1.509692,11.229541
1.862618,10.786012
1.391747,11.280987
1.952664,10.575984
0.993529,11.072461
1.9269,10.626706
1.750752,10.7007
1.925234,10.52652
1.78889,10.620026
1.833333,10.766667
1.792508,10.636907
1.411678,10.943348
